date,kospi,fx,cds,spread,kospi_6m_avg,kospi_gap_pct,fx_6m_avg,fx_gap_pct
2018-05-04,2461.00,1077.20,43,60.0,,,,
2018-05-08,2450.00,1076.50,42,59.0,,,,
2018-05-09,2444.00,1080.90,43,59.0,,,,
2018-05-10,2464.00,1073.10,42,60.0,,,,
2018-05-11,2478.00,1069.30,41,60.0,,,,
2018-05-14,2476.00,1068.00,40,60.0,,,,
2018-05-15,2459.00,1073.80,41,60.0,,,,
2018-05-16,2460.00,1077.60,42,60.0,,,,
2018-05-17,2448.00,1081.20,45,61.0,,,,
2018-05-18,2461.00,1077.60,44,61.0,,,,
2018-05-21,2466.00,1085.40,44,61.0,,,,
2018-05-23,2472.00,1080.70,43,61.0,,,,
2018-05-24,2466.00,1079.60,44,63.0,,,,
2018-05-25,2461.00,1078.00,47,62.0,,,,
2018-05-28,2479.00,1074.20,45,62.0,,,,
2018-05-29,2457.00,1076.80,44,62.0,,,,
2018-05-30,2409.00,1080.90,46,63.0,,,,
2018-05-31,2423.00,1077.70,46,62.0,,,,
2018-06-01,2439.00,1075.00,44,62.0,2457.44,-0.75,1077.14,-0.20
2018-06-04,2448.00,1071.90,43,62.0,2457.44,-0.38,1077.14,-0.49
2018-06-05,2454.00,1070.70,43,63.0,2457.44,-0.14,1077.14,-0.60
2018-06-07,2471.00,1069.00,43,62.0,2457.44,0.55,1077.14,-0.76
2018-06-08,2452.00,1075.90,43,63.0,2457.44,-0.22,1077.14,-0.12
2018-06-11,2470.00,1075.20,44,61.0,2457.44,0.51,1077.14,-0.18
2018-06-14,2423.00,1083.10,43,62.0,2457.44,-1.40,1077.14,0.55
2018-06-15,2404.00,1097.70,43,63.0,2457.44,-2.17,1077.14,1.91
2018-06-18,2376.00,1104.80,44,63.0,2457.44,-3.31,1077.14,2.57
2018-06-19,2340.00,1109.10,45,64.0,2457.44,-4.78,1077.14,2.97
2018-06-20,2364.00,1105.10,46,64.0,2457.44,-3.80,1077.14,2.60
2018-06-21,2338.00,1112.80,44,64.0,2457.44,-4.86,1077.14,3.31
2018-06-22,2357.00,1107.40,45,64.0,2457.44,-4.09,1077.14,2.81
2018-06-25,2358.00,1117.20,45,64.0,2457.44,-4.05,1077.14,3.72
2018-06-26,2351.00,1114.80,48,64.0,2457.44,-4.33,1077.14,3.50
2018-06-27,2342.00,1117.60,48,65.0,2457.44,-4.70,1077.14,3.76
2018-06-28,2314.00,1124.20,50,64.0,2457.44,-5.84,1077.14,4.37
2018-06-29,2326.00,1114.50,51,65.0,2457.44,-5.35,1077.14,3.47
2018-07-02,2272.00,1120.00,49,65.0,2423.92,-6.27,1087.07,3.03
2018-07-03,2273.00,1118.70,51,64.0,2423.92,-6.23,1087.07,2.91
2018-07-04,2265.00,1114.50,49,64.0,2423.92,-6.56,1087.07,2.52
2018-07-05,2258.00,1118.60,49,65.0,2423.92,-6.84,1087.07,2.90
2018-07-06,2273.00,1115.90,48,65.0,2423.92,-6.23,1087.07,2.65
2018-07-09,2286.00,1112.20,49,65.0,2423.92,-5.69,1087.07,2.31
2018-07-10,2294.00,1116.00,47,65.0,2423.92,-5.36,1087.07,2.66
2018-07-11,2281.00,1120.00,48,66.0,2423.92,-5.90,1087.07,3.03
2018-07-13,2311.00,1123.50,47,65.0,2423.92,-4.66,1087.07,3.35
2018-07-16,2302.00,1129.20,45,65.0,2423.92,-5.03,1087.07,3.88
2018-07-17,2298.00,1124.10,44,66.0,2423.92,-5.19,1087.07,3.41
2018-07-18,2290.00,1132.30,43,65.0,2423.92,-5.52,1087.07,4.16
2018-07-20,2289.00,1133.70,43,65.0,2423.92,-5.57,1087.07,4.29
2018-07-23,2269.00,1131.40,43,66.0,2423.92,-6.39,1087.07,4.08
2018-07-24,2280.00,1135.20,42,66.0,2423.92,-5.94,1087.07,4.43
2018-07-25,2273.00,1126.30,42,66.0,2423.92,-6.23,1087.07,3.61
2018-07-26,2289.00,1119.30,41,66.0,2423.92,-5.57,1087.07,2.96
2018-07-27,2295.00,1118.10,40,66.0,2423.92,-5.32,1087.07,2.85
2018-07-30,2294.00,1120.20,40,66.0,2423.92,-5.36,1087.07,3.05
2018-07-31,2295.00,1118.70,41,66.0,2423.92,-5.32,1087.07,2.91
2018-08-01,2307.00,1120.60,41,66.0,2374.07,-2.83,1099.69,1.90
2018-08-02,2270.00,1126.10,42,66.0,2374.07,-4.38,1099.69,2.40
2018-08-03,2288.00,1127.60,43,66.0,2374.07,-3.63,1099.69,2.54
2018-08-06,2287.00,1124.00,42,66.0,2374.07,-3.67,1099.69,2.21
2018-08-07,2300.00,1123.80,42,66.0,2374.07,-3.12,1099.69,2.19
2018-08-08,2301.00,1119.90,41,66.0,2374.07,-3.08,1099.69,1.84
2018-08-09,2304.00,1117.20,41,66.0,2374.07,-2.95,1099.69,1.59
2018-08-10,2283.00,1128.90,41,66.0,2374.07,-3.84,1099.69,2.66
2018-08-13,2248.50,1133.90,42,66.0,2374.07,-5.29,1099.69,3.11
2018-08-14,2258.90,1127.90,42,66.0,2374.07,-4.85,1099.69,2.57
2018-08-16,2241.00,1130.10,43,66.0,2374.07,-5.61,1099.69,2.77
2018-08-17,2247.00,1124.90,42,66.0,2374.07,-5.35,1099.69,2.29
2018-08-20,2248.00,1123.10,42,66.0,2374.07,-5.31,1099.69,2.13
2018-08-21,2270.00,1118.40,42,67.0,2374.07,-4.38,1099.69,1.70
2018-08-22,2273.00,1118.90,41,67.0,2374.07,-4.26,1099.69,1.75
2018-08-23,2283.00,1121.40,41,67.0,2374.07,-3.84,1099.69,1.97
2018-08-24,2293.00,1118.90,41,66.0,2374.07,-3.41,1099.69,1.75
2018-08-27,2299.00,1113.80,41,62.0,2374.07,-3.16,1099.69,1.28
2018-08-28,2303.00,1110.00,40,58.0,2374.07,-2.99,1099.69,0.94
2018-08-29,2309.00,1110.20,40,55.0,2374.07,-2.74,1099.69,0.96
2018-08-30,2307.00,1108.60,41,52.0,2374.07,-2.83,1099.69,0.81
2018-08-31,2323.00,1112.90,42,50.0,2374.07,-2.15,1099.69,1.20
2018-09-03,2307.00,1110.30,42,48.0,2348.61,-1.77,1105.69,0.42
2018-09-04,2316.00,1114.90,41,47.0,2348.61,-1.39,1105.69,0.83
2018-09-05,2292.00,1121.50,42,46.0,2348.61,-2.41,1105.69,1.43
2018-09-06,2288.00,1124.00,42,46.0,2348.61,-2.58,1105.69,1.66
2018-09-07,2282.00,1122.80,40,45.0,2348.61,-2.84,1105.69,1.55
2018-09-10,2289.00,1128.40,40,45.0,2348.61,-2.54,1105.69,2.05
2018-09-11,2283.00,1125.30,39,45.0,2348.61,-2.79,1105.69,1.77
2018-09-12,2283.00,1128.60,38,45.0,2348.61,-2.79,1105.69,2.07
2018-09-13,2286.00,1122.40,38,45.0,2348.61,-2.67,1105.69,1.51
2018-09-14,2318.00,1116.60,38,45.0,2348.61,-1.30,1105.69,0.99
2018-09-17,2303.00,1126.60,38,44.0,2348.61,-1.94,1105.69,1.89
2018-09-18,2309.00,1123.20,38,44.0,2348.61,-1.69,1105.69,1.58
2018-09-19,2308.00,1121.10,38,44.0,2348.61,-1.73,1105.69,1.39
2018-09-20,2323.00,1120.40,38,44.0,2348.61,-1.09,1105.69,1.33
2018-09-21,2339.00,1115.30,41,44.0,2348.61,-0.41,1105.69,0.87
2018-09-27,2355.00,1112.50,38,44.0,2348.61,0.27,1105.69,0.62
2018-09-28,2343.00,1109.30,37,44.0,2348.61,-0.24,1105.69,0.33
2018-10-01,2339.00,1111.80,37,44.0,2341.21,-0.09,1108.28,0.32
2018-10-02,2310.00,1119.20,36,44.0,2341.21,-1.33,1108.28,0.99
2018-10-04,2274.00,1129.90,37,44.0,2341.21,-2.87,1108.28,1.95
2018-10-05,2268.00,1130.40,38,44.0,2341.21,-3.13,1108.28,2.00
2018-10-08,2254.00,1132.70,39,44.0,2341.21,-3.73,1108.28,2.20
2018-10-10,2229.00,1134.00,40,44.0,2341.21,-4.79,1108.28,2.32
2018-10-11,2130.00,1144.40,40,45.0,2341.21,-9.02,1108.28,3.26
2018-10-12,2162.00,1131.40,40,44.0,2341.21,-7.65,1108.28,2.09
2018-10-15,2145.00,1134.30,40,44.0,2341.21,-8.38,1108.28,2.35
2018-10-16,2145.00,1128.00,40,43.0,2341.21,-8.38,1108.28,1.78
2018-10-17,2168.00,1126.50,39,44.0,2341.21,-7.40,1108.28,1.64
2018-10-18,2148.00,1135.20,39,44.0,2341.21,-8.25,1108.28,2.43
2018-10-19,2156.00,1132.10,40,44.0,2341.21,-7.91,1108.28,2.15
2018-10-22,2162.00,1128.40,40,44.0,2341.21,-7.65,1108.28,1.82
2018-10-23,2106.00,1137.60,39,44.0,2341.21,-10.05,1108.28,2.65
2018-10-24,2098.00,1132.30,40,44.0,2341.21,-10.39,1108.28,2.17
2018-10-25,2063.00,1138.00,40,45.0,2341.21,-11.88,1108.28,2.68
2018-10-26,2027.00,1141.90,40,44.0,2341.21,-13.42,1108.28,3.03
2018-10-29,1996.00,1141.40,41,45.0,2341.21,-14.75,1108.28,2.99
2018-10-30,2015.00,1139.20,40,45.0,2341.21,-13.93,1108.28,2.79
2018-10-31,2030.00,1139.60,41,45.0,2341.21,-13.29,1108.28,2.83
2018-11-01,2024.00,1138.10,40,45.0,2307.24,-12.28,1112.72,2.28
2018-11-02,2096.00,1121.60,40,45.0,2307.24,-9.16,1112.72,0.80
2018-11-05,2077.00,1123.50,41,45.0,2307.24,-9.98,1112.72,0.97
2018-11-06,2090.00,1123.80,41,46.0,2307.24,-9.42,1112.72,1.00
2018-11-07,2079.00,1123.30,40,46.0,2307.24,-9.89,1112.72,0.95
2018-11-08,2093.00,1117.30,40,45.0,2307.24,-9.29,1112.72,0.41
2018-11-09,2086.00,1128.30,40,46.0,2307.24,-9.59,1112.72,1.40
2018-11-12,2080.00,1133.90,40,46.0,2307.24,-9.85,1112.72,1.90
2018-11-13,2071.00,1133.30,40,46.0,2307.24,-10.24,1112.72,1.85
2018-11-14,2068.00,1134.30,42,47.0,2307.24,-10.37,1112.72,1.94
2018-11-15,2088.00,1129.20,42,47.0,2307.24,-9.50,1112.72,1.48
2018-11-16,2092.00,1128.50,42,46.0,2307.24,-9.33,1112.72,1.42
2018-11-19,2101.00,1128.60,43,47.0,2307.24,-8.94,1112.72,1.43
2018-11-20,2083.00,1125.80,43,47.0,2307.24,-9.72,1112.72,1.18
2018-11-21,2077.00,1131.60,46,46.0,2307.24,-9.98,1112.72,1.70
2018-11-22,2070.00,1129.20,43,47.0,2307.24,-10.28,1112.72,1.48
2018-11-23,2057.00,1130.50,43,48.0,2307.24,-10.85,1112.72,1.60
2018-11-26,2083.00,1128.90,44,48.0,2307.24,-9.72,1112.72,1.45
2018-11-27,2099.00,1129.40,42,47.0,2307.24,-9.03,1112.72,1.50
2018-11-28,2108.00,1126.50,42,47.0,2307.24,-8.64,1112.72,1.24
2018-11-29,2114.00,1119.20,41,47.0,2307.24,-8.38,1112.72,0.58
2018-11-30,2096.90,1121.20,41,47.0,2307.24,-9.12,1112.72,0.76
2018-12-03,2131.90,1110.70,40,47.0,2243.66,-4.98,1120.77,-0.90
2018-12-04,2114.40,1105.30,38,47.0,2243.66,-5.76,1120.77,-1.38
2018-12-05,2101.30,1114.10,39,47.0,2243.66,-6.35,1120.77,-0.60
2018-12-06,2068.70,1120.30,39,48.0,2243.66,-7.80,1120.77,-0.04
2018-12-07,2075.80,1119.80,39,48.0,2243.66,-7.48,1120.77,-0.09
2018-12-10,2054.00,1126.50,38,49.0,2243.66,-8.45,1120.77,0.51
2018-12-11,2053.00,1130.10,40,49.0,2243.66,-8.50,1120.77,0.83
2018-12-12,2083.00,1128.50,39,49.0,2243.66,-7.16,1120.77,0.69
2018-12-13,2096.00,1123.40,37,49.0,2243.66,-6.58,1120.77,0.23
2018-12-14,2069.00,1130.80,37,50.0,2243.66,-7.78,1120.77,0.89
2018-12-17,2071.00,1131.30,38,48.0,2243.66,-7.70,1120.77,0.94
2018-12-18,2062.00,1129.60,37,48.0,2243.66,-8.10,1120.77,0.79
2018-12-19,2079.00,1123.50,37,49.0,2243.66,-7.34,1120.77,0.24
2018-12-20,2060.00,1127.80,38,48.0,2243.66,-8.19,1120.77,0.63
2018-12-21,2061.00,1122.40,39,47.0,2243.66,-8.14,1120.77,0.15
2018-12-24,2055.00,1125.20,40,46.0,2243.66,-8.41,1120.77,0.40
2018-12-26,2028.00,1125.40,40,47.0,2243.66,-9.61,1120.77,0.41
2018-12-27,2028.00,1120.00,40,47.0,2243.66,-9.61,1120.77,-0.07
2018-12-28,2041.00,1115.70,39,47.0,2243.66,-9.03,1120.77,-0.45
2019-01-02,2010.00,1119.00,39,47.0,2194.58,-8.41,1124.60,-0.50
2019-01-03,1994.00,1127.70,40,47.0,2194.58,-9.14,1124.60,0.28
2019-01-04,2010.00,1124.50,41,46.0,2194.58,-8.41,1124.60,-0.01
2019-01-07,2037.00,1118.60,39,46.0,2194.58,-7.18,1124.60,-0.53
2019-01-08,2025.00,1124.10,40,46.0,2194.58,-7.73,1124.60,-0.04
2019-01-09,2065.00,1122.10,39,46.0,2194.58,-5.90,1124.60,-0.22
2019-01-10,2063.00,1118.30,38,46.0,2194.58,-6.00,1124.60,-0.56
2019-01-11,2076.00,1116.40,37,46.0,2194.58,-5.40,1124.60,-0.73
2019-01-14,2065.00,1123.00,36,46.0,2194.58,-5.90,1124.60,-0.14
2019-01-15,2097.00,1120.70,36,46.0,2194.58,-4.45,1124.60,-0.35
2019-01-16,2106.00,1120.10,36,46.0,2194.58,-4.04,1124.60,-0.40
2019-01-17,2107.00,1122.50,35,46.0,2194.58,-3.99,1124.60,-0.19
2019-01-18,2124.00,1121.90,35,46.0,2194.58,-3.22,1124.60,-0.24
2019-01-21,2125.00,1128.10,34,45.0,2194.58,-3.17,1124.60,0.31
2019-01-22,2118.00,1130.50,34,46.0,2194.58,-3.49,1124.60,0.52
2019-01-23,2128.00,1127.30,36,46.0,2194.58,-3.03,1124.60,0.24
2019-01-24,2145.00,1128.60,35,45.0,2194.58,-2.26,1124.60,0.36
2019-01-25,2178.00,1121.30,35,45.0,2194.58,-0.76,1124.60,-0.29
2019-01-28,2177.00,1117.70,34,45.0,2194.58,-0.80,1124.60,-0.61
2019-01-29,2183.00,1116.50,34,45.0,2194.58,-0.53,1124.60,-0.72
2019-01-30,2206.00,1116.30,34,44.0,2194.58,0.52,1124.60,-0.74
2019-01-31,2205.00,1112.70,33,45.0,2194.58,0.47,1124.60,-1.06
2019-02-01,2203.00,1118.80,32,45.0,2163.43,1.83,1124.45,-0.50
2019-02-07,2203.00,1124.10,32,45.0,2163.43,1.83,1124.45,-0.03
2019-02-08,2177.00,1123.90,33,44.0,2163.43,0.63,1124.45,-0.05
2019-02-11,2181.00,1124.70,34,45.0,2163.43,0.81,1124.45,0.02
2019-02-12,2190.00,1123.90,33,44.0,2163.43,1.23,1124.45,-0.05
2019-02-13,2201.00,1121.70,32,45.0,2163.43,1.74,1124.45,-0.24
2019-02-14,2226.00,1125.10,32,45.0,2163.43,2.89,1124.45,0.06
2019-02-15,2196.00,1128.70,32,45.0,2163.43,1.51,1124.45,0.38
2019-02-18,2211.00,1125.80,31,45.0,2163.43,2.20,1124.45,0.12
2019-02-19,2206.00,1128.20,32,45.0,2163.43,1.97,1124.45,0.33
2019-02-20,2230.00,1123.50,31,45.0,2163.43,3.08,1124.45,-0.08
2019-02-21,2229.00,1125.20,31,45.0,2163.43,3.03,1124.45,0.07
2019-02-22,2231.00,1125.20,31,45.0,2163.43,3.12,1124.45,0.07
2019-02-25,2233.00,1121.00,30,45.0,2163.43,3.22,1124.45,-0.31
2019-02-26,2227.00,1118.60,29,44.0,2163.43,2.94,1124.45,-0.52
2019-02-27,2235.00,1119.10,29,44.0,2163.43,3.31,1124.45,-0.48
2019-02-28,2195.00,1124.70,29,45.0,2163.43,1.46,1124.45,0.02
2019-03-04,2191.00,1124.90,29,45.0,2147.73,2.01,1124.98,-0.01
2019-03-05,2179.00,1125.50,29,44.0,2147.73,1.46,1124.98,0.05
2019-03-06,2176.00,1128.80,28,45.0,2147.73,1.32,1124.98,0.34
2019-03-07,2166.00,1129.00,28,45.0,2147.73,0.85,1124.98,0.36
2019-03-08,2137.00,1136.20,29,46.0,2147.73,-0.50,1124.98,1.00
2019-03-11,2138.00,1133.70,31,45.0,2147.73,-0.45,1124.98,0.77
2019-03-12,2157.00,1129.80,29,45.0,2147.73,0.43,1124.98,0.43
2019-03-13,2148.00,1132.60,29,45.0,2147.73,0.01,1124.98,0.68
2019-03-14,2156.00,1134.80,29,46.0,2147.73,0.39,1124.98,0.87
2019-03-15,2176.00,1137.30,29,46.0,2147.73,1.32,1124.98,1.09
2019-03-18,2179.00,1132.10,30,45.0,2147.73,1.46,1124.98,0.63
2019-03-19,2178.00,1130.60,29,45.0,2147.73,1.41,1124.98,0.50
2019-03-20,2177.00,1130.40,28,46.0,2147.73,1.36,1124.98,0.48
2019-03-21,2185.00,1127.70,32,46.0,2147.73,1.74,1124.98,0.24
2019-03-25,2145.00,1134.20,32,46.0,2147.73,-0.13,1124.98,0.82
2019-03-26,2149.00,1133.40,32,46.0,2147.73,0.06,1124.98,0.75
2019-03-27,2146.00,1134.50,32,47.0,2147.73,-0.08,1124.98,0.85
2019-03-28,2128.00,1136.80,34,47.0,2147.73,-0.92,1124.98,1.05
2019-03-29,2141.00,1135.10,34,47.0,2147.73,-0.31,1124.98,0.90
2019-04-01,2168.00,1133.70,34,47.0,2127.17,1.92,1126.77,0.62
2019-04-02,2177.00,1136.40,33,47.0,2127.17,2.34,1126.77,0.85
2019-04-03,2203.00,1134.30,34,47.0,2127.17,3.56,1126.77,0.67
2019-04-04,2207.00,1136.30,33,47.0,2127.17,3.75,1126.77,0.85
2019-04-05,2210.00,1136.60,34,47.0,2127.17,3.89,1126.77,0.87
2019-04-08,2211.00,1144.70,34,46.0,2127.17,3.94,1126.77,1.59
2019-04-09,2214.00,1142.10,33,47.0,2127.17,4.08,1126.77,1.36
2019-04-10,2224.00,1138.60,33,47.0,2127.17,4.55,1126.77,1.05
2019-04-11,2224.00,1139.40,34,47.0,2127.17,4.55,1126.77,1.12
2019-04-12,2233.00,1139.40,33,47.0,2127.17,4.98,1126.77,1.12
2019-04-15,2243.00,1133.10,32,47.0,2127.17,5.45,1126.77,0.56
2019-04-16,2249.00,1135.70,32,46.0,2127.17,5.73,1126.77,0.79
2019-04-17,2246.00,1134.80,32,47.0,2127.17,5.59,1126.77,0.71
2019-04-18,2235.00,1135.40,31,47.0,2127.17,5.07,1126.77,0.77
2019-04-19,2216.00,1136.90,32,47.0,2127.17,4.18,1126.77,0.90
2019-04-22,2217.00,1141.50,32,47.0,2127.17,4.22,1126.77,1.31
2019-04-24,2201.00,1150.90,32,47.0,2127.17,3.47,1126.77,2.14
2019-04-25,2191.00,1160.50,32,48.0,2127.17,3.00,1126.77,2.99
2019-04-26,2179.00,1161.00,33,47.0,2127.17,2.44,1126.77,3.04
2019-04-29,2216.00,1158.50,32,47.0,2127.17,4.18,1126.77,2.82
2019-04-30,2204.00,1168.20,31,47.0,2127.17,3.61,1126.77,3.68
2019-05-02,2213.00,1165.70,32,47.0,2137.53,3.53,1128.52,3.29
2019-05-03,2196.00,1170.00,32,46.0,2137.53,2.74,1128.52,3.68
2019-05-07,2177.00,1166.50,33,47.0,2137.53,1.85,1128.52,3.37
2019-05-08,2168.00,1169.40,34,46.0,2137.53,1.43,1128.52,3.62
2019-05-09,2102.00,1179.80,34,47.0,2137.53,-1.66,1128.52,4.54
2019-05-10,2108.00,1177.00,35,47.0,2137.53,-1.38,1128.52,4.30
2019-05-13,2079.00,1187.50,35,47.0,2137.53,-2.74,1128.52,5.23
2019-05-14,2082.00,1189.40,37,47.0,2137.53,-2.60,1128.52,5.40
2019-05-15,2093.00,1188.60,35,47.0,2137.53,-2.08,1128.52,5.32
2019-05-17,2056.00,1195.70,34,48.0,2137.53,-3.81,1128.52,5.95
2019-05-20,2056.00,1194.20,35,48.0,2137.53,-3.81,1128.52,5.82
2019-05-21,2061.00,1194.00,35,48.0,2137.53,-3.58,1128.52,5.80
2019-05-22,2065.00,1192.80,35,47.0,2137.53,-3.39,1128.52,5.70
2019-05-23,2060.00,1189.20,35,48.0,2137.53,-3.63,1128.52,5.38
2019-05-24,2045.00,1188.40,36,49.0,2137.53,-4.33,1128.52,5.31
2019-05-27,2044.00,1184.50,35,48.0,2137.53,-4.38,1128.52,4.96
2019-05-28,2049.00,1185.80,35,48.0,2137.53,-4.14,1128.52,5.08
2019-05-29,2023.00,1193.90,36,48.0,2137.53,-5.36,1128.52,5.79
2019-05-30,2039.00,1188.80,37,48.0,2137.53,-4.61,1128.52,5.34
2019-05-31,2042.00,1190.90,36,49.0,2137.53,-4.47,1128.52,5.53
2019-06-03,2068.00,1182.10,37,49.0,2139.22,-3.33,1138.20,3.86
2019-06-04,2067.00,1182.80,38,50.0,2139.22,-3.38,1138.20,3.92
2019-06-05,2069.00,1178.60,36,51.0,2139.22,-3.28,1138.20,3.55
2019-06-07,2072.00,1181.40,34,51.0,2139.22,-3.14,1138.20,3.80
2019-06-10,2099.00,1185.20,34,52.0,2139.22,-1.88,1138.20,4.13
2019-06-11,2112.00,1180.40,33,51.0,2139.22,-1.27,1138.20,3.71
2019-06-12,2109.00,1182.60,32,53.0,2139.22,-1.41,1138.20,3.90
2019-06-13,2103.00,1183.10,33,52.0,2139.22,-1.69,1138.20,3.94
2019-06-14,2095.00,1185.30,33,51.0,2139.22,-2.07,1138.20,4.14
2019-06-17,2089.00,1185.80,33,51.0,2139.22,-2.35,1138.20,4.18
2019-06-18,2099.00,1185.80,33,52.0,2139.22,-1.88,1138.20,4.18
2019-06-19,2125.00,1176.10,32,52.0,2139.22,-0.66,1138.20,3.33
2019-06-20,2131.00,1162.10,32,52.0,2139.22,-0.38,1138.20,2.10
2019-06-21,2126.00,1164.00,31,51.0,2139.22,-0.62,1138.20,2.27
2019-06-24,2126.00,1156.50,32,51.0,2139.22,-0.62,1138.20,1.61
2019-06-25,2122.00,1156.20,32,49.0,2139.22,-0.81,1138.20,1.58
2019-06-26,2122.00,1156.60,33,48.0,2139.22,-0.81,1138.20,1.62
2019-06-27,2134.00,1158.10,33,49.0,2139.22,-0.24,1138.20,1.75
2019-06-28,2131.00,1154.70,32,50.0,2139.22,-0.38,1138.20,1.45
2019-07-01,2130.00,1158.80,32,49.0,2144.87,-0.69,1146.40,1.08
2019-07-02,2122.00,1166.00,31,50.0,2144.87,-1.07,1146.40,1.71
2019-07-04,2109.00,1168.60,31,50.0,2144.87,-1.67,1146.40,1.94
2019-07-05,2111.00,1170.40,31,50.0,2144.87,-1.58,1146.40,2.09
2019-07-08,2064.00,1182.00,31,50.0,2144.87,-3.77,1146.40,3.11
2019-07-09,2052.00,1180.50,32,50.0,2144.87,-4.33,1146.40,2.97
2019-07-10,2059.00,1181.60,33,50.0,2144.87,-4.00,1146.40,3.07
2019-07-11,2081.00,1173.50,32,50.0,2144.87,-2.98,1146.40,2.36
2019-07-12,2087.00,1179.20,32,51.0,2144.87,-2.70,1146.40,2.86
2019-07-15,2082.00,1179.30,32,51.0,2144.87,-2.93,1146.40,2.87
2019-07-16,2092.00,1177.60,32,50.0,2144.87,-2.47,1146.40,2.72
2019-07-17,2073.00,1181.30,33,50.0,2144.87,-3.35,1146.40,3.04
2019-07-18,2067.00,1178.80,33,50.0,2144.87,-3.63,1146.40,2.83
2019-07-19,2094.00,1174.50,32,50.0,2144.87,-2.37,1146.40,2.45
2019-07-22,2093.00,1178.30,32,51.0,2144.87,-2.42,1146.40,2.78
2019-07-23,2101.00,1178.90,32,50.0,2144.87,-2.05,1146.40,2.84
2019-07-24,2082.00,1177.90,30,51.0,2144.87,-2.93,1146.40,2.75
2019-07-25,2074.00,1181.50,29,51.0,2144.87,-3.30,1146.40,3.06
2019-07-26,2066.00,1184.80,28,51.0,2144.87,-3.68,1146.40,3.35
2019-07-29,2029.00,1183.50,28,51.0,2144.87,-5.40,1146.40,3.24
2019-07-30,2039.00,1181.60,29,51.0,2144.87,-4.94,1146.40,3.07
2019-07-31,2025.00,1183.10,29,51.0,2144.87,-5.59,1146.40,3.20
2019-08-01,2017.00,1188.50,28,51.0,2140.53,-5.77,1156.77,2.74
2019-08-02,1998.00,1198.00,29,52.0,2140.53,-6.66,1156.77,3.56
2019-08-05,1947.00,1215.30,30,52.0,2140.53,-9.04,1156.77,5.06
2019-08-06,1918.00,1215.30,34,53.0,2140.53,-10.40,1156.77,5.06
2019-08-07,1910.00,1214.90,33,53.0,2140.53,-10.77,1156.77,5.03
2019-08-08,1921.00,1209.20,34,52.0,2140.53,-10.26,1156.77,4.53
2019-08-09,1938.00,1210.50,32,52.0,2140.53,-9.46,1156.77,4.64
2019-08-12,1942.00,1216.20,32,52.0,2140.53,-9.27,1156.77,5.14
2019-08-13,1926.00,1222.20,34,53.0,2140.53,-10.02,1156.77,5.66
2019-08-14,1938.00,1212.70,32,53.0,2140.53,-9.46,1156.77,4.84
2019-08-16,1927.00,1210.80,33,53.0,2140.53,-9.98,1156.77,4.67
2019-08-19,1940.00,1211.00,32,54.0,2140.53,-9.37,1156.77,4.69
2019-08-21,1960.00,1208.30,31,54.0,2140.53,-8.43,1156.77,4.45
2019-08-22,1951.00,1207.40,31,53.0,2140.53,-8.85,1156.77,4.38
2019-08-26,1916.00,1217.80,32,53.0,2140.53,-10.49,1156.77,5.28
2019-08-27,1930.00,1213.60,33,53.0,2140.53,-9.84,1156.77,4.91
2019-08-28,1941.00,1213.90,33,52.0,2140.53,-9.32,1156.77,4.94
2019-08-29,1933.00,1216.40,34,52.0,2140.53,-9.70,1156.77,5.15
2019-08-30,1968.00,1211.20,33,52.0,2140.53,-8.06,1156.77,4.71
2019-09-02,1969.00,1210.70,32,52.0,2099.42,-6.21,1170.08,3.47
2019-09-03,1966.00,1215.60,33,50.0,2099.42,-6.35,1170.08,3.89
2019-09-04,1989.00,1208.20,32,50.0,2099.42,-5.26,1170.08,3.26
2019-09-05,2005.00,1200.20,30,50.0,2099.42,-4.50,1170.08,2.57
2019-09-06,2009.00,1196.90,29,50.0,2099.42,-4.31,1170.08,2.29
2019-09-09,2020.00,1193.00,28,50.0,2099.42,-3.78,1170.08,1.96
2019-09-10,2032.00,1193.30,29,51.0,2099.42,-3.21,1170.08,1.98
2019-09-11,2049.00,1191.00,28,50.0,2099.42,-2.40,1170.08,1.79
2019-09-16,2062.00,1183.10,28,50.0,2099.42,-1.78,1170.08,1.11
2019-09-17,2062.00,1190.70,28,50.0,2099.42,-1.78,1170.08,1.76
2019-09-18,2072.00,1191.00,29,50.0,2099.42,-1.31,1170.08,1.79
2019-09-19,2079.00,1194.40,29,51.0,2099.42,-0.97,1170.08,2.08
2019-09-20,2092.00,1188.00,29,51.0,2099.42,-0.35,1170.08,1.53
2019-09-23,2092.00,1194.00,33,51.0,2099.42,-0.35,1170.08,2.04
2019-09-24,2101.00,1195.70,34,50.0,2099.42,0.08,1170.08,2.19
2019-09-25,2073.00,1198.80,34,51.0,2099.42,-1.26,1170.08,2.45
2019-09-26,2075.00,1198.80,35,51.0,2099.42,-1.16,1170.08,2.45
2019-09-27,2050.00,1199.90,34,51.0,2099.42,-2.35,1170.08,2.55
2019-09-30,2063.00,1196.20,34,51.0,2099.42,-1.73,1170.08,2.23
2019-10-01,2072.00,1199.00,33,50.0,2081.15,-0.44,1180.35,1.58
2019-10-04,2032.00,1206.00,34,51.0,2081.15,-2.36,1180.35,2.17
2019-10-07,2022.00,1196.60,34,51.0,2081.15,-2.84,1180.35,1.38
2019-10-08,2046.00,1193.10,34,51.0,2081.15,-1.69,1180.35,1.08
